email_age,business_age,inqury_count,business_sales_k,free_email_domain,business_state,business_current_customer,business_credit,EVENT_LABEL
25.0,53.0,11.0,5758.0,1,NJ,False,847,fraud
26.0,49.0,11.0,3373.0,1,DC,False,116,legit
28.0,40.0,8.0,3494.0,1,NC,True,460,legit
28.0,71.0,9.0,5171.0,0,VT,False,535,legit
33.0,32.0,11.0,2835.0,0,NC,False,758,legit
36.0,63.0,12.0,5108.0,0,TN,False,864,legit
28.0,48.0,10.0,4618.0,1,VA,False,164,legit
36.0,73.0,10.0,6923.0,0,MO,True,489,legit
41.0,42.0,11.0,3558.0,0,FL,False,82,legit
33.0,40.0,10.0,3311.0,1,TX,True,824,legit
25.0,64.0,11.0,5670.0,1,KY,False,376,fraud
12.0,64.0,10.0,4463.0,0,NV,True,680,legit
14.0,57.0,14.0,6060.0,1,ME,False,74,fraud
25.0,71.0,11.0,5127.0,1,IA,True,221,legit
15.0,66.0,13.0,6793.0,1,TX,False,672,fraud
22.0,48.0,13.0,5457.0,0,NM,False,665,legit
24.0,48.0,11.0,4614.0,0,TN,False,172,legit
40.0,31.0,10.0,2502.0,1,IL,False,907,legit
42.0,44.0,11.0,3643.0,0,IL,True,643,legit
33.0,55.0,10.0,6231.0,0,OK,False,280,legit
43.0,29.0,11.0,2040.0,1,DC,False,327,legit
36.0,59.0,13.0,6335.0,0,NM,False,804,legit
33.0,52.0,10.0,6228.0,0,AZ,True,423,legit
31.0,72.0,6.0,4515.0,0,DE,False,309,legit
24.0,50.0,8.0,4563.0,0,MI,True,397,legit
42.0,59.0,7.0,4467.0,0,IA,False,734,fraud
26.0,74.0,11.0,5081.0,1,OR,False,157,legit
41.0,73.0,6.0,3908.0,0,OH,True,950,fraud
33.0,74.0,10.0,6361.0,0,SC,False,832,legit
31.0,46.0,10.0,4515.0,1,AZ,False,123,legit
23.0,52.0,13.0,4710.0,1,MT,False,640,legit
36.0,37.0,10.0,3263.0,1,KY,True,868,legit
36.0,60.0,10.0,5569.0,0,CA,False,510,legit
35.0,82.0,4.0,3835.0,1,LA,False,657,fraud
42.0,65.0,9.0,5135.0,1,TX,False,829,legit
40.0,50.0,7.0,2933.0,1,MN,True,378,legit
43.0,87.0,11.0,7249.0,1,VA,True,729,legit
29.0,55.0,11.0,3508.0,1,ND,True,274,legit
35.0,74.0,12.0,7350.0,0,GA,False,648,legit
37.0,51.0,15.0,5454.0,0,TX,False,466,legit
34.0,40.0,10.0,3263.0,1,DE,False,572,legit
42.0,57.0,10.0,4635.0,1,NH,True,82,legit
27.0,66.0,8.0,2997.0,0,MO,False,490,fraud
29.0,49.0,11.0,4857.0,0,LA,False,417,legit
37.0,30.0,11.0,5628.0,0,GA,True,652,fraud
38.0,60.0,13.0,5490.0,0,FL,True,525,legit
34.0,72.0,9.0,6464.0,0,MD,False,242,legit
33.0,76.0,8.0,3481.0,1,KY,True,836,fraud
33.0,61.0,11.0,5842.0,0,WY,False,62,legit
40.0,67.0,7.0,3602.0,1,HI,False,447,fraud
23.0,73.0,7.0,5141.0,0,MI,True,971,legit
28.0,50.0,12.0,5731.0,0,CA,True,149,legit
19.0,52.0,12.0,6652.0,0,WY,False,87,fraud
46.0,43.0,11.0,2942.0,0,NJ,False,911,legit
36.0,43.0,8.0,3257.0,1,MD,False,742,legit
27.0,49.0,8.0,4082.0,1,LA,False,972,legit
43.0,50.0,11.0,4116.0,1,AR,False,712,legit
39.0,49.0,13.0,4505.0,0,DC,False,58,legit
41.0,36.0,8.0,2459.0,1,SD,False,40,legit
25.0,50.0,15.0,6031.0,0,WV,True,526,legit
41.0,33.0,6.0,2315.0,1,AZ,True,366,legit
30.0,49.0,13.0,5536.0,1,IN,False,421,fraud
29.0,41.0,13.0,3718.0,0,MT,False,535,legit
35.0,34.0,9.0,2390.0,1,OR,False,392,legit
21.0,56.0,10.0,4579.0,0,TN,True,629,legit
35.0,54.0,10.0,5139.0,0,IA,True,362,legit
34.0,64.0,13.0,5807.0,1,WA,False,997,legit
26.0,60.0,12.0,3466.0,1,AZ,False,751,fraud
39.0,60.0,13.0,6695.0,0,NC,False,302,legit
30.0,60.0,13.0,5172.0,1,NH,False,82,legit
31.0,51.0,9.0,4230.0,1,MA,False,526,legit
41.0,32.0,11.0,5230.0,1,CT,False,475,fraud
19.0,39.0,9.0,4095.0,1,DE,False,158,legit
37.0,43.0,11.0,3704.0,0,IL,False,292,legit
31.0,39.0,9.0,3687.0,1,CA,False,934,legit
41.0,27.0,11.0,2252.0,1,ID,False,732,legit
30.0,56.0,11.0,5345.0,0,HI,True,657,legit
33.0,53.0,11.0,5300.0,0,WI,True,535,legit
33.0,58.0,12.0,5276.0,0,WI,True,410,legit
41.0,49.0,12.0,4237.0,0,NV,True,182,legit
26.0,77.0,10.0,4777.0,1,ND,True,960,fraud
28.0,72.0,9.0,6733.0,0,OR,False,948,legit
35.0,53.0,11.0,4948.0,0,ID,False,835,legit
29.0,44.0,9.0,3945.0,1,OR,False,388,legit
36.0,76.0,11.0,5805.0,1,NY,False,580,legit
24.0,68.0,9.0,5453.0,0,MA,False,802,legit
40.0,60.0,8.0,6407.0,0,MD,False,288,legit
23.0,58.0,12.0,5656.0,1,ID,False,813,fraud
40.0,85.0,11.0,8392.0,0,OR,False,212,legit
31.0,60.0,14.0,6052.0,0,MO,False,706,legit
31.0,49.0,10.0,4137.0,1,MT,False,291,legit
29.0,42.0,9.0,4265.0,1,SC,True,259,legit
25.0,69.0,11.0,4762.0,1,KY,False,247,fraud
29.0,29.0,10.0,3001.0,1,NY,False,201,legit
28.0,52.0,12.0,3606.0,1,WY,False,514,legit
30.0,50.0,11.0,4321.0,1,NM,False,509,legit
38.0,87.0,12.0,7419.0,1,IL,False,663,legit
38.0,85.0,11.0,7503.0,1,CO,False,331,legit
42.0,48.0,10.0,3617.0,0,OK,False,950,legit
29.0,57.0,8.0,4787.0,0,WV,False,40,fraud
37.0,48.0,11.0,4256.0,0,IL,False,545,legit
33.0,49.0,11.0,4858.0,0,NC,False,128,legit
30.0,75.0,9.0,5730.0,1,NE,False,837,legit
43.0,45.0,9.0,3768.0,1,WY,False,991,legit
29.0,42.0,13.0,4442.0,0,NM,False,176,legit
26.0,77.0,11.0,6592.0,0,TX,False,182,legit
27.0,40.0,11.0,3723.0,0,NJ,True,575,legit
33.0,54.0,9.0,5253.0,1,ID,False,502,fraud
31.0,70.0,11.0,5965.0,1,SC,False,305,legit
26.0,72.0,10.0,5097.0,1,WV,True,397,fraud
35.0,57.0,10.0,4695.0,0,GA,False,693,legit
26.0,66.0,7.0,4298.0,0,CO,False,517,legit
29.0,72.0,11.0,6225.0,0,CT,False,411,legit
37.0,40.0,12.0,3831.0,1,TX,False,498,legit
28.0,44.0,7.0,3402.0,1,WA,False,212,legit
36.0,56.0,11.0,5306.0,0,TN,False,958,legit
37.0,74.0,5.0,3232.0,1,NY,False,249,fraud
25.0,56.0,10.0,5034.0,1,AK,False,548,legit
38.0,73.0,9.0,4385.0,1,CT,False,492,fraud
38.0,63.0,14.0,6427.0,1,FL,False,263,legit
27.0,54.0,10.0,5225.0,0,KY,False,346,legit
13.0,76.0,12.0,6323.0,1,WV,False,770,fraud
25.0,54.0,10.0,5316.0,0,MO,False,279,legit
35.0,44.0,10.0,3663.0,0,AK,True,429,legit
44.0,74.0,11.0,8325.0,0,NE,False,448,legit
30.0,45.0,11.0,4409.0,0,CO,False,95,legit
24.0,62.0,8.0,3287.0,1,AZ,True,339,fraud
35.0,50.0,13.0,4617.0,0,IL,False,545,legit
12.0,87.0,12.0,6825.0,1,WY,True,973,fraud
38.0,85.0,13.0,7479.0,1,DC,False,332,legit
37.0,75.0,7.0,4513.0,1,KY,False,565,legit
35.0,27.0,8.0,1938.0,1,KS,False,831,legit
35.0,59.0,10.0,5198.0,1,DE,True,15,fraud
34.0,37.0,12.0,3615.0,0,IN,False,486,legit
43.0,47.0,14.0,4442.0,0,SD,False,191,legit
34.0,43.0,14.0,4469.0,0,CA,False,203,legit
23.0,60.0,8.0,4647.0,0,IL,False,664,legit
42.0,47.0,11.0,3967.0,0,NH,False,912,legit
45.0,63.0,10.0,6330.0,0,DC,True,594,legit
26.0,71.0,8.0,5811.0,1,AZ,False,334,fraud
33.0,44.0,8.0,3172.0,1,OH,False,464,legit
30.0,86.0,9.0,8124.0,0,IN,True,962,legit
44.0,71.0,12.0,7903.0,0,NM,False,35,legit
40.0,56.0,10.0,4807.0,1,HI,False,510,fraud
35.0,88.0,4.0,3393.0,1,DC,False,737,fraud
33.0,74.0,10.0,5755.0,1,RI,True,513,legit
19.0,53.0,11.0,6419.0,1,MO,False,451,fraud
40.0,62.0,13.0,5699.0,1,NE,False,731,legit
25.0,46.0,13.0,3886.0,1,IA,False,174,legit
31.0,51.0,8.0,4700.0,1,NV,False,499,legit
39.0,42.0,11.0,3285.0,1,ME,False,731,legit
27.0,82.0,8.0,5702.0,0,WI,True,527,legit
29.0,70.0,9.0,5823.0,0,ND,False,850,legit
30.0,64.0,11.0,5732.0,0,DC,True,926,legit
35.0,81.0,10.0,6858.0,1,IN,False,70,legit
41.0,49.0,12.0,4215.0,0,NJ,False,724,legit
42.0,73.0,9.0,6272.0,1,OH,True,442,legit
37.0,76.0,12.0,5905.0,1,ID,False,448,legit
29.0,52.0,10.0,4820.0,0,SC,False,765,legit
30.0,63.0,9.0,5432.0,0,MN,False,555,legit
26.0,36.0,10.0,3867.0,1,AZ,False,568,legit
36.0,52.0,9.0,3708.0,1,NE,False,289,legit
42.0,70.0,12.0,6532.0,1,NE,False,499,legit
36.0,37.0,3.0,1778.0,1,CO,False,227,legit
38.0,66.0,13.0,6902.0,0,KY,False,950,legit
31.0,53.0,13.0,5134.0,0,VT,True,398,legit
31.0,61.0,9.0,5724.0,0,MI,False,364,legit
30.0,77.0,8.0,2941.0,1,TN,False,325,fraud
25.0,67.0,10.0,4708.0,0,ME,False,822,legit
35.0,37.0,9.0,2436.0,1,ND,True,404,legit
27.0,38.0,11.0,4032.0,1,KY,False,430,legit
24.0,72.0,5.0,3323.0,0,CA,False,565,fraud
21.0,54.0,14.0,5679.0,1,NJ,False,410,fraud
30.0,67.0,11.0,6473.0,0,NE,False,820,legit
32.0,33.0,13.0,3626.0,0,MT,False,923,legit
32.0,75.0,5.0,3668.0,0,NH,False,218,fraud
46.0,80.0,9.0,7030.0,1,AR,False,36,legit
18.0,76.0,12.0,6143.0,1,NH,True,785,fraud
35.0,75.0,10.0,6544.0,0,MS,False,367,legit
38.0,43.0,12.0,3550.0,0,OH,False,978,legit
27.0,59.0,9.0,5236.0,1,LA,True,687,legit
31.0,49.0,11.0,4860.0,0,ME,False,8,legit
32.0,36.0,12.0,3406.0,0,OK,False,289,legit
31.0,52.0,13.0,4700.0,0,MS,False,288,legit
22.0,66.0,7.0,4112.0,0,WV,False,867,legit
29.0,95.0,6.0,2252.0,1,MO,False,420,fraud
25.0,74.0,12.0,5970.0,1,IN,False,394,legit
32.0,56.0,16.0,5941.0,0,VT,False,289,legit
41.0,51.0,13.0,4278.0,0,KS,False,926,legit
42.0,86.0,13.0,8251.0,1,FL,False,8,legit
38.0,76.0,5.0,3680.0,0,TN,True,914,fraud
39.0,46.0,8.0,2994.0,1,NE,False,451,legit
37.0,32.0,12.0,3016.0,0,MN,True,296,legit
14.0,82.0,12.0,6758.0,1,GA,False,70,fraud
42.0,58.0,10.0,4760.0,0,ME,True,638,legit
17.0,54.0,13.0,4328.0,1,TN,False,822,legit
30.0,76.0,8.0,5563.0,1,PA,False,419,fraud
38.0,45.0,9.0,4234.0,1,OK,True,442,legit
25.0,71.0,9.0,2620.0,1,OH,False,182,fraud
38.0,53.0,12.0,4607.0,0,IN,False,355,legit
42.0,45.0,11.0,3612.0,0,PA,False,470,legit
34.0,69.0,8.0,5035.0,1,CO,False,466,legit
20.0,71.0,13.0,6360.0,1,IA,True,472,fraud
12.0,67.0,14.0,6473.0,0,NM,True,309,fraud
30.0,43.0,11.0,4105.0,0,MO,True,612,legit
45.0,45.0,9.0,3938.0,1,AL,False,50,fraud
35.0,44.0,11.0,4247.0,0,NJ,False,287,legit
36.0,78.0,12.0,7805.0,0,NC,False,775,legit
30.0,68.0,7.0,3638.0,0,TN,False,521,fraud
27.0,34.0,12.0,3613.0,0,GA,False,188,legit
25.0,66.0,11.0,5882.0,1,WV,False,359,fraud
38.0,40.0,11.0,3704.0,0,PA,False,332,legit
23.0,52.0,12.0,5231.0,0,CT,False,598,legit
28.0,41.0,10.0,3894.0,1,GA,False,449,legit
28.0,46.0,10.0,3847.0,0,IL,False,902,legit
28.0,66.0,11.0,4911.0,1,IN,False,699,fraud
36.0,32.0,8.0,2364.0,1,AK,True,259,legit
42.0,60.0,11.0,6073.0,0,ME,False,966,legit
31.0,65.0,11.0,5808.0,0,LA,False,843,legit
38.0,45.0,12.0,3927.0,0,NJ,False,941,legit
34.0,65.0,11.0,6297.0,0,AL,True,454,legit
32.0,54.0,8.0,3590.0,0,WA,False,85,legit
44.0,67.0,13.0,6779.0,1,CA,True,710,legit
34.0,38.0,9.0,3138.0,1,CT,False,640,legit
37.0,46.0,9.0,2969.0,1,VT,False,151,legit
37.0,39.0,9.0,2934.0,1,KS,True,963,legit
21.0,71.0,11.0,5369.0,1,GA,False,399,fraud
39.0,64.0,10.0,5428.0,1,MN,True,116,legit
35.0,37.0,10.0,3425.0,1,WA,False,919,legit
34.0,79.0,9.0,5865.0,1,SD,False,294,legit
29.0,56.0,12.0,4306.0,1,CA,True,358,fraud
34.0,82.0,10.0,5758.0,1,MD,True,902,legit
21.0,64.0,10.0,5079.0,0,AK,True,796,legit
22.0,47.0,11.0,4972.0,0,PA,True,84,legit
32.0,46.0,12.0,3621.0,0,KY,False,991,legit
22.0,76.0,12.0,5452.0,1,TN,False,752,legit
29.0,53.0,12.0,4836.0,0,MA,False,605,legit
46.0,61.0,7.0,4334.0,1,DE,False,941,fraud
35.0,50.0,12.0,4834.0,0,ME,False,611,legit
33.0,42.0,10.0,5051.0,0,AL,False,947,fraud
27.0,93.0,10.0,8058.0,0,OH,False,945,legit
35.0,66.0,8.0,4110.0,1,WA,False,953,fraud
24.0,59.0,14.0,6287.0,0,WY,True,353,legit
28.0,70.0,13.0,5193.0,1,FL,False,802,legit
33.0,47.0,11.0,3965.0,0,OK,True,655,legit
42.0,42.0,8.0,4371.0,1,NM,True,528,fraud
33.0,69.0,12.0,5408.0,1,SC,True,835,legit
53.0,32.0,10.0,6167.0,1,MO,False,213,fraud
26.0,54.0,12.0,4429.0,1,VA,False,218,legit
43.0,42.0,12.0,3169.0,0,AR,False,522,legit
41.0,42.0,9.0,3320.0,1,TX,False,42,legit
39.0,76.0,11.0,5307.0,1,ID,True,735,legit
39.0,88.0,7.0,5097.0,1,IA,True,480,fraud
25.0,70.0,12.0,5439.0,1,WA,False,494,fraud
21.0,62.0,10.0,6541.0,0,MA,False,931,legit
42.0,70.0,12.0,5308.0,1,CT,True,125,legit
34.0,74.0,14.0,7488.0,1,DE,False,252,legit
36.0,70.0,4.0,3928.0,1,VT,False,674,fraud
33.0,69.0,11.0,6289.0,0,HI,False,539,legit
30.0,63.0,9.0,5767.0,0,TN,True,146,legit
41.0,34.0,12.0,2803.0,0,NH,False,988,legit
28.0,62.0,11.0,5177.0,1,NJ,False,740,legit
23.0,55.0,15.0,6732.0,0,OR,False,427,legit
33.0,43.0,11.0,3658.0,1,IA,True,97,legit
28.0,48.0,11.0,4505.0,0,MN,False,781,fraud
34.0,34.0,8.0,2830.0,1,NM,True,44,legit
34.0,42.0,10.0,3048.0,1,OR,False,915,legit
29.0,51.0,11.0,4275.0,1,KY,False,232,legit
33.0,39.0,12.0,4412.0,0,IL,False,820,legit
32.0,66.0,4.0,4484.0,0,HI,False,6,fraud
32.0,38.0,8.0,3374.0,1,ID,False,794,legit
36.0,101.0,6.0,2333.0,1,MD,False,374,fraud
25.0,34.0,9.0,3394.0,0,NM,True,985,legit
38.0,47.0,12.0,4209.0,0,MT,True,687,legit
29.0,47.0,8.0,3447.0,1,NV,False,554,legit
29.0,46.0,9.0,4057.0,1,NM,False,181,legit
45.0,43.0,10.0,3474.0,0,NC,False,380,legit
38.0,39.0,17.0,4694.0,0,AZ,False,979,legit
47.0,79.0,6.0,3824.0,1,NJ,False,361,fraud
22.0,49.0,13.0,4151.0,1,CO,False,594,legit
32.0,50.0,11.0,4151.0,0,SC,False,6,legit
29.0,50.0,11.0,4637.0,0,MT,False,347,legit
43.0,42.0,11.0,3270.0,0,WI,False,838,legit
38.0,82.0,13.0,7828.0,1,WY,False,194,legit
44.0,69.0,11.0,5932.0,1,ME,False,451,legit
25.0,54.0,11.0,5741.0,1,AL,False,96,fraud
40.0,44.0,14.0,3819.0,0,OH,False,972,legit
30.0,50.0,7.0,3802.0,1,WA,False,799,legit
33.0,46.0,10.0,3483.0,1,SD,True,286,legit
38.0,70.0,10.0,7130.0,0,SC,False,446,legit
34.0,44.0,14.0,4681.0,0,GA,False,760,legit
32.0,91.0,12.0,6279.0,1,VA,False,946,legit
41.0,48.0,12.0,4079.0,0,DE,False,385,legit
29.0,52.0,10.0,4011.0,1,DE,True,349,legit
31.0,65.0,7.0,4098.0,0,ID,True,490,fraud
32.0,72.0,10.0,6650.0,0,CO,True,718,legit
36.0,31.0,7.0,1739.0,1,NE,False,729,legit
29.0,44.0,13.0,4071.0,1,MS,False,367,fraud
34.0,57.0,14.0,5639.0,0,KY,True,306,legit
37.0,50.0,12.0,4555.0,0,OK,False,855,legit
28.0,60.0,9.0,5163.0,1,SC,True,420,legit
24.0,66.0,11.0,5279.0,1,RI,False,439,fraud
47.0,72.0,13.0,8106.0,0,NE,False,241,legit
37.0,83.0,5.0,2951.0,1,ID,True,896,fraud
27.0,39.0,14.0,4195.0,0,NE,True,365,legit
31.0,64.0,12.0,5844.0,0,WA,False,654,legit
33.0,53.0,10.0,4272.0,0,MA,True,200,legit
38.0,71.0,5.0,4521.0,1,MT,False,972,fraud
34.0,35.0,10.0,2664.0,1,MA,False,469,legit
37.0,55.0,7.0,5129.0,0,WI,False,679,fraud
37.0,65.0,14.0,5128.0,1,WY,False,79,legit
35.0,40.0,9.0,3847.0,1,CA,False,386,legit
45.0,47.0,10.0,3987.0,0,UT,True,791,legit
29.0,43.0,14.0,4330.0,0,TN,False,633,legit
33.0,66.0,10.0,5135.0,1,WY,False,11,legit
27.0,58.0,16.0,7163.0,0,VT,False,974,legit
40.0,39.0,12.0,3505.0,0,SD,False,495,legit
30.0,77.0,9.0,5951.0,0,NE,False,399,legit
26.0,77.0,13.0,5231.0,1,SD,False,718,legit
36.0,67.0,6.0,4011.0,1,IA,False,509,fraud
42.0,46.0,13.0,4358.0,0,DE,False,532,legit
38.0,47.0,14.0,4467.0,0,LA,False,38,legit
32.0,62.0,8.0,3798.0,0,IN,False,91,fraud
25.0,48.0,10.0,4201.0,0,MA,False,414,fraud
50.0,64.0,14.0,7058.0,1,ID,False,260,legit
22.0,79.0,10.0,6687.0,1,MT,False,161,fraud
27.0,52.0,7.0,3071.0,0,TX,False,393,legit
23.0,86.0,10.0,5873.0,1,NH,False,433,fraud
37.0,53.0,13.0,5010.0,0,MD,False,242,legit
40.0,71.0,8.0,3581.0,1,FL,False,877,fraud
38.0,60.0,13.0,6567.0,0,NY,False,432,legit
43.0,36.0,11.0,2898.0,0,IL,False,440,legit
37.0,58.0,10.0,4877.0,1,DC,False,424,legit
27.0,65.0,9.0,5932.0,1,OR,False,259,fraud
46.0,59.0,11.0,6078.0,1,CO,False,211,legit
42.0,44.0,11.0,3199.0,1,NM,True,274,legit
29.0,68.0,11.0,3819.0,1,PA,True,563,legit
26.0,52.0,10.0,4942.0,0,CA,False,504,legit
24.0,54.0,10.0,5340.0,1,ID,False,662,legit
42.0,36.0,10.0,2422.0,1,IN,False,955,legit
40.0,39.0,11.0,3457.0,0,AR,False,221,legit
40.0,74.0,11.0,7421.0,0,OK,False,662,legit
42.0,46.0,13.0,3948.0,0,NM,True,697,legit
30.0,52.0,9.0,4555.0,0,IA,True,487,legit
39.0,54.0,10.0,3758.0,1,SD,True,720,legit
29.0,52.0,11.0,5404.0,0,MA,True,896,legit
45.0,50.0,8.0,4142.0,1,MI,False,5,fraud
39.0,53.0,11.0,5072.0,0,VA,True,250,legit
31.0,47.0,12.0,3999.0,1,RI,False,720,legit
45.0,53.0,10.0,5488.0,0,OR,False,940,legit
30.0,84.0,10.0,5323.0,1,CO,False,286,legit
35.0,48.0,10.0,3448.0,1,AZ,False,833,legit
48.0,42.0,15.0,3757.0,0,NJ,False,400,legit
34.0,41.0,4.0,2419.0,1,LA,False,681,legit
41.0,48.0,6.0,3347.0,1,WY,False,800,legit
25.0,61.0,9.0,4887.0,0,MA,False,182,legit
37.0,39.0,12.0,3914.0,0,RI,True,882,legit
23.0,65.0,10.0,6875.0,1,MI,False,178,fraud
31.0,66.0,8.0,5269.0,0,ME,False,840,legit
29.0,88.0,8.0,5602.0,1,CT,True,58,legit
34.0,38.0,12.0,3626.0,0,OR,False,932,legit
35.0,39.0,10.0,5248.0,0,AR,False,661,fraud
39.0,52.0,13.0,5410.0,1,IA,True,274,legit
38.0,49.0,15.0,4763.0,0,NY,True,952,legit
35.0,60.0,10.0,4895.0,0,VA,False,854,legit
37.0,40.0,12.0,3947.0,0,VT,False,821,legit
40.0,54.0,9.0,4753.0,1,WV,False,117,fraud
29.0,43.0,13.0,3737.0,0,KY,False,931,legit
20.0,64.0,11.0,6266.0,1,OK,False,685,fraud
28.0,80.0,11.0,5382.0,1,VA,False,444,legit
35.0,76.0,11.0,7121.0,0,UT,True,510,legit
40.0,92.0,3.0,3127.0,1,HI,False,859,fraud
21.0,48.0,11.0,3197.0,1,CT,True,837,legit
32.0,48.0,12.0,4641.0,0,AL,True,769,legit
24.0,83.0,10.0,5538.0,1,MI,False,227,fraud
23.0,56.0,12.0,5924.0,1,ND,True,953,fraud
33.0,40.0,9.0,5027.0,0,SC,False,42,fraud
40.0,87.0,2.0,4305.0,1,NH,False,510,fraud
29.0,61.0,8.0,3852.0,0,MS,False,189,fraud
32.0,41.0,8.0,2570.0,1,CT,False,684,legit
27.0,49.0,10.0,4607.0,0,AZ,False,854,legit
36.0,60.0,10.0,4773.0,1,UT,False,343,legit
41.0,70.0,12.0,6826.0,0,NH,False,950,legit
31.0,45.0,11.0,3990.0,1,IN,False,230,legit
32.0,78.0,13.0,6659.0,1,DE,True,592,legit
27.0,42.0,9.0,3483.0,1,UT,False,680,legit
37.0,29.0,11.0,2458.0,1,MA,False,678,legit
44.0,56.0,9.0,3801.0,1,GA,True,464,legit
44.0,27.0,8.0,1084.0,1,NJ,False,784,legit
38.0,44.0,13.0,4438.0,0,DC,False,768,legit
48.0,75.0,10.0,6434.0,1,AL,True,571,legit
28.0,61.0,10.0,4787.0,0,KY,False,60,legit
33.0,42.0,14.0,4306.0,0,OK,False,700,legit
32.0,56.0,9.0,4981.0,1,KY,True,158,legit
37.0,63.0,13.0,4880.0,1,NJ,False,951,legit
23.0,51.0,9.0,4812.0,1,MA,False,165,legit
44.0,52.0,13.0,4543.0,0,AK,False,181,legit
36.0,56.0,8.0,5119.0,0,CO,False,901,legit
29.0,57.0,7.0,4538.0,1,WA,True,265,fraud
38.0,52.0,13.0,5084.0,0,FL,False,330,legit
44.0,62.0,10.0,5044.0,1,NY,True,430,legit
22.0,57.0,9.0,4836.0,1,DE,False,247,legit
35.0,72.0,4.0,3527.0,1,ID,False,995,fraud
43.0,63.0,10.0,6386.0,0,VA,True,83,legit
31.0,54.0,11.0,4615.0,0,IL,False,251,legit
41.0,69.0,6.0,4715.0,1,MA,False,538,fraud
35.0,36.0,11.0,3054.0,1,WI,False,263,legit
34.0,49.0,9.0,4470.0,0,WY,False,360,legit
24.0,59.0,11.0,6125.0,1,VT,False,763,fraud
37.0,53.0,10.0,6366.0,0,WV,False,115,legit
32.0,34.0,9.0,2495.0,1,TN,False,242,legit
25.0,36.0,10.0,4954.0,0,OH,False,557,fraud
32.0,62.0,11.0,5731.0,0,ID,False,430,legit
48.0,51.0,13.0,5444.0,1,CT,True,297,legit
43.0,46.0,10.0,3104.0,1,IA,False,58,legit
22.0,76.0,9.0,6640.0,0,CT,False,512,legit
30.0,74.0,14.0,6194.0,1,IA,False,30,legit
37.0,59.0,10.0,5576.0,0,MD,True,517,legit
28.0,42.0,12.0,3868.0,0,GA,False,50,legit
33.0,52.0,13.0,4647.0,1,IA,False,893,legit
38.0,66.0,9.0,5460.0,0,AZ,False,297,legit
39.0,39.0,11.0,3513.0,0,AL,True,195,legit
31.0,32.0,9.0,2596.0,1,MS,False,258,legit
30.0,69.0,10.0,4926.0,1,MD,True,575,legit
47.0,72.0,13.0,7041.0,1,ND,False,782,legit
25.0,64.0,6.0,3271.0,1,OR,False,605,fraud
14.0,60.0,12.0,6591.0,1,MT,False,358,fraud
30.0,57.0,10.0,4670.0,0,WI,False,254,legit
44.0,33.0,13.0,2643.0,0,MS,False,42,legit
25.0,81.0,12.0,5120.0,1,UT,False,471,fraud
37.0,57.0,12.0,4810.0,0,ID,True,834,legit
37.0,63.0,9.0,5258.0,0,MO,False,524,legit
33.0,82.0,4.0,3473.0,0,CA,False,176,fraud
31.0,59.0,10.0,5373.0,0,MA,False,832,legit
29.0,39.0,9.0,3929.0,1,DE,False,885,legit
31.0,58.0,9.0,4770.0,1,MN,True,596,legit
25.0,59.0,11.0,5550.0,1,AR,True,878,fraud
37.0,50.0,12.0,5716.0,0,NC,False,833,legit
29.0,57.0,9.0,3996.0,0,OH,False,212,fraud
27.0,55.0,12.0,5634.0,0,NJ,False,891,legit
15.0,65.0,12.0,6174.0,1,MA,False,23,fraud
33.0,45.0,11.0,3620.0,1,MA,False,443,legit
30.0,45.0,6.0,3400.0,1,NY,False,314,legit
29.0,67.0,11.0,5874.0,1,AR,True,762,legit
39.0,42.0,11.0,2992.0,1,WY,False,585,legit
34.0,49.0,9.0,4257.0,1,FL,False,111,legit
38.0,75.0,10.0,6852.0,0,NE,False,514,legit
31.0,46.0,9.0,4034.0,1,TX,True,247,legit
29.0,33.0,7.0,2668.0,0,MD,False,734,legit
25.0,70.0,10.0,4893.0,1,WA,False,836,legit
29.0,47.0,10.0,5028.0,0,NH,False,862,legit
24.0,52.0,12.0,5437.0,0,NV,False,183,legit
33.0,41.0,8.0,3132.0,1,IA,False,712,legit
16.0,49.0,8.0,2914.0,0,DC,False,92,legit
22.0,52.0,9.0,4550.0,0,TN,False,488,fraud
31.0,50.0,15.0,4904.0,0,SC,False,329,legit
30.0,62.0,10.0,5354.0,0,NY,True,743,legit
32.0,52.0,13.0,5101.0,0,NV,False,586,legit
35.0,71.0,13.0,6137.0,1,ND,False,568,legit
40.0,63.0,12.0,5672.0,0,DC,False,520,legit
32.0,47.0,8.0,3708.0,1,NV,True,542,legit
33.0,55.0,14.0,5241.0,0,ND,False,969,legit
31.0,65.0,11.0,5934.0,0,UT,False,142,legit
29.0,58.0,12.0,6797.0,0,WV,False,252,legit
34.0,33.0,7.0,2945.0,1,VT,False,245,legit
28.0,49.0,15.0,4902.0,0,DE,False,508,legit
25.0,58.0,9.0,4551.0,0,AZ,False,339,legit
31.0,85.0,10.0,5394.0,1,CO,False,547,legit
29.0,54.0,11.0,5859.0,1,MI,False,543,fraud
37.0,47.0,10.0,4118.0,0,OH,False,825,legit
32.0,70.0,13.0,6888.0,0,WA,False,17,legit
35.0,82.0,13.0,6898.0,1,IN,False,874,legit
33.0,55.0,10.0,4779.0,0,MS,False,968,legit
30.0,63.0,7.0,5533.0,1,NJ,False,421,legit
18.0,53.0,7.0,4813.0,0,AL,False,59,legit
35.0,65.0,12.0,5750.0,0,OH,False,568,legit
